Task ID;Attempt;Launch Time;Executor ID;Host;Locality;Speculative;Getting Result Time;Finish Time;Failed;Killed;Stage ID;Duration
46;0;2021-03-10 13:32:08.401;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:33:44.766;False;False;57;96.365
48;0;2021-03-10 13:33:44.780;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;1615383297142;2021-03-10 13:34:57.213;False;False;58;72.433
49;0;2021-03-10 13:33:44.780;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;1615383297479;2021-03-10 13:34:57.527;False;False;58;72.747
50;0;2021-03-10 13:34:58.746;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:36:29.275;False;False;63;90.529
51;0;2021-03-10 13:34:58.746;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:36:30.357;False;False;63;91.611
53;0;2021-03-10 13:36:30.382;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:38:32.350;False;False;64;121.968
52;0;2021-03-10 13:36:30.381;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:38:32.883;False;False;64;122.502
54;0;2021-03-10 13:38:32.906;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;1615383595693;2021-03-10 13:39:55.789;False;False;65;82.883
55;0;2021-03-10 13:38:32.906;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;1615383596093;2021-03-10 13:39:56.145;False;False;65;83.239
56;0;2021-03-10 13:39:57.487;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:41:41.517;False;False;72;104.03
57;0;2021-03-10 13:39:57.487;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:41:42.004;False;False;72;104.517
59;0;2021-03-10 13:41:42.031;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:42:02.702;False;False;73;20.671
58;0;2021-03-10 13:41:42.031;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:42:03.280;False;False;73;21.249
